X_Value;Acelera??o (Collected);
11028800,00;0.013342;
11029288,00;0.012555;
11029776,00;0.012048;
11030264,00;0.012006;
11030752,00;0.011463;
11031240,00;0.011695;
11031728,00;0.011322;
11032216,00;0.011194;
11032704,00;0.010956;
11033192,00;0.010322;
11033680,00;0.010358;
11034168,00;0.009992;
11034656,00;0.009602;
11035144,00;0.009577;
11035632,00;0.008394;
11036120,00;0.008644;
11036608,00;0.007662;
11037096,00;0.007680;
11037584,00;0.006515;
11038072,00;0.006899;
11038560,00;0.006374;
11039048,00;0.006692;
11039536,00;0.006820;
11040024,00;0.006142;
11040512,00;0.006228;
11041000,00;0.005959;
11041488,00;0.005288;
11041976,00;0.004757;
11042464,00;0.004465;
11042952,00;0.004361;
11043440,00;0.004221;
11043928,00;0.002683;
11044416,00;0.002457;
11044904,00;0.002073;
11045392,00;0.001627;
11045880,00;0.001030;
11046368,00;0.001634;
11046856,00;0.001030;
11047344,00;0.000999;
11047832,00;0.000609;
11048320,00;0.000218;
11048808,00;35,05;
11049296,00;-0.000459;
11049784,00;-0.000258;
11050272,00;-0.001112;
11050760,00;-0.001515;
11051248,00;-0.001844;
11051736,00;-0.002967;
11052224,00;-0.002851;
11052712,00;-0.003858;
11053200,00;-0.003668;
11053688,00;-0.003473;
11054176,00;-0.003955;
11054664,00;-0.003992;
11055152,00;-0.004004;
11055640,00;-0.004578;
11056128,00;-0.003815;
11056616,00;-0.004968;
11057104,00;-0.004895;
11057592,00;-0.005743;
11058080,00;-0.006756;
11058568,00;-0.006072;
11059056,00;-0.007134;
11059544,00;-0.007573;
11060032,00;-0.008623;
11060520,00;-0.008928;
11061008,00;-0.009812;
11061496,00;-0.009648;
11061984,00;-0.010166;
11062472,00;-0.009782;
11062960,00;-0.009904;
11063448,00;-0.010185;
11063936,00;-0.010697;
11064424,00;-0.010410;
11064912,00;-0.011649;
11065400,00;-0.011380;
11065888,00;-0.011380;
11066376,00;-0.012802;
11066864,00;-0.012320;
11067352,00;-0.012436;
11067840,00;-0.011948;
11068328,00;-0.013034;
11068816,00;-0.014120;
11069304,00;-0.013973;
11069792,00;-0.014748;
11070280,00;-0.015188;
11070768,00;-0.015175;
11071256,00;-0.015005;
11071744,00;-0.015059;
11072232,00;-0.015883;
11072720,00;-0.016280;
11073208,00;-0.015487;
11073696,00;-0.016030;
11074184,00;-0.016493;
11074672,00;-0.016042;
11075160,00;-0.016505;
11075648,00;-0.016591;
11076136,00;-0.016634;
11076624,00;-0.017128;
11077112,00;-0.017762;
11077600,00;-0.017756;
11078088,00;-0.017872;
11078576,00;-0.017738;
11079064,00;-0.018269;
11079552,00;-0.019239;
11080040,00;-0.018549;
11080528,00;-0.019513;
11081016,00;-0.019214;
11081504,00;-0.019690;
11081992,00;-0.019123;
11082480,00;-0.019971;
11082968,00;-0.019459;
11083456,00;-0.020526;
11083944,00;-0.020197;
11084432,00;-0.020929;
11084920,00;-0.020953;
11085408,00;-0.020538;
11085896,00;-0.020813;
11086384,00;-0.020709;
11086872,00;-0.021362;
11087360,00;-0.021362;
11087848,00;-0.022113;
11088336,00;-0.022247;
11088824,00;-0.022033;
11089312,00;-0.021362;
11089800,00;-0.021746;
11090288,00;-0.022192;
11090776,00;-0.022351;
11091264,00;-0.022485;
11091752,00;-0.023144;
11092240,00;-0.023022;
11092728,00;-0.023479;
11093216,00;-0.023235;
11093704,00;-0.023345;
11094192,00;-0.024132;
11094680,00;-0.023949;
11095168,00;-0.023754;
11095656,00;-0.023229;
11096144,00;-0.023583;
11096632,00;-0.022961;
11097120,00;-0.023058;
11097608,00;-0.023382;
11098096,00;-0.023851;
11098584,00;-0.023455;
11099072,00;-0.023723;
11099560,00;-0.023205;
11100048,00;-0.023327;
11100536,00;-0.023138;
11101024,00;-0.023833;
11101512,00;-0.024175;
11102000,00;-0.024236;
11102488,00;-0.023876;
11102976,00;-0.024541;
11103464,00;-0.023815;
11103952,00;-0.023577;
11104440,00;-0.023333;
11104928,00;-0.023735;
11105416,00;-0.023510;
11105904,00;-0.023272;
11106392,00;-0.023571;
11106880,00;-0.023510;
11107368,00;-0.023083;
11107856,00;-0.023351;
11108344,00;-0.023949;
11108832,00;-0.023919;
11109320,00;-0.024022;
11109808,00;-0.023729;
11110296,00;-0.023369;
11110784,00;-0.023632;
11111272,00;-0.023077;
11111760,00;-0.023424;
11112248,00;-0.023559;
11112736,00;-0.023327;
11113224,00;-0.023223;
11113712,00;-0.023162;
11114200,00;-0.023205;
11114688,00;-0.022613;
11115176,00;-0.022912;
11115664,00;-0.022869;
11116152,00;-0.022778;
11116640,00;-0.022588;
11117128,00;-0.022308;
11117616,00;-0.022680;
11118104,00;-0.022503;
11118592,00;-0.022131;
11119080,00;-0.022387;
11119568,00;-0.022674;
11120056,00;-0.021838;
11120544,00;-0.022149;
11121032,00;-0.021734;
11121520,00;-0.020850;
11122008,00;-0.020972;
11122496,00;-0.021069;
11122984,00;-0.020758;
11123472,00;-0.020416;
11123960,00;-0.019849;
11124448,00;-0.019989;
11124936,00;-0.019587;
11125424,00;-0.020050;
11125912,00;-0.019617;
11126400,00;-0.019684;
11126888,00;-0.019593;
11127376,00;-0.019825;
11127864,00;-0.019336;
11128352,00;-0.018812;
11128840,00;-0.018153;
11129328,00;-0.018269;
11129816,00;-0.018745;
11130304,00;-0.018214;
11130792,00;-0.017897;
11131280,00;-0.017415;
11131768,00;-0.017323;
11132256,00;-0.017317;
11132744,00;-0.016762;
11133232,00;-0.016286;
11133720,00;-0.016615;
11134208,00;-0.016329;
11134696,00;-0.016383;
11135184,00;-0.015810;
11135672,00;-0.015816;
11136160,00;-0.015651;
11136648,00;-0.015401;
11137136,00;-0.015480;
11137624,00;-0.014919;
11138112,00;-0.014761;
11138600,00;-0.013662;
11139088,00;-0.013369;
11139576,00;-0.013357;
11140064,00;-0.012961;
11140552,00;-0.013205;
11141040,00;-0.012985;
11141528,00;-0.012161;
11142016,00;-0.012058;
11142504,00;-0.012106;
11142992,00;-0.011698;
11143480,00;-0.011783;
11143968,00;-0.010862;
11144456,00;-0.010813;
11144944,00;-0.010069;
11145432,00;-0.009959;
11145920,00;-0.009513;
11146408,00;-0.009330;
11146896,00;-0.009343;
11147384,00;-0.009239;
11147872,00;-0.008818;
11148360,00;-0.008793;
11148848,00;-0.007927;
11149336,00;-0.007250;
11149824,00;-0.007549;
11150312,00;-0.007378;
11150800,00;-0.006890;
11151288,00;-0.006438;
11151776,00;-0.006872;
11152264,00;-0.006426;
11152752,00;-0.005603;
11153240,00;-0.005358;
11153728,00;-0.004681;
11154216,00;-0.004840;
11154704,00;-0.004559;
11155192,00;-0.003925;
11155680,00;-0.003327;
11156168,00;-0.002753;
11156656,00;-0.001783;
11157144,00;-0.001417;
11157632,00;-0.001301;
11158120,00;-0.001338;
11158608,00;-0.001911;
11159096,00;-0.001673;
11159584,00;-0.002174;
11160072,00;-0.001045;
11160560,00;-0.001142;
11161048,00;-0.000258;
11161536,00;-0.000282;
11162024,00;-0.000191;
11162512,00;0.000340;
11163000,00;0.001030;
11163488,00;0.002006;
11163976,00;0.002781;
11164464,00;0.002439;
11164952,00;0.002793;
11165440,00;0.002555;
11165928,00;0.003012;
11166416,00;0.003238;
11166904,00;0.003104;
11167392,00;0.004025;
11167880,00;0.003293;
11168368,00;0.004465;
11168856,00;0.004214;
11169344,00;0.005142;
11169832,00;0.005038;
11170320,00;0.005557;
11170808,00;0.006283;
11171296,00;0.006911;
11171784,00;0.006966;
11172272,00;0.007235;
11172760,00;0.007796;
11173248,00;0.007997;
11173736,00;0.007820;
11174224,00;0.008138;
11174712,00;0.008595;
11175200,00;0.008589;
11175688,00;0.009455;
11176176,00;0.009291;
11176664,00;0.010316;
11177152,00;0.010480;
11177640,00;0.010596;
11178128,00;0.010962;
11178616,00;0.011951;
11179104,00;0.011939;
11179592,00;0.012189;
11180080,00;0.012726;
11180568,00;0.012244;
11181056,00;0.012982;
11181544,00;0.012524;
11182032,00;0.013568;
11182520,00;0.013989;
11183008,00;0.014611;
11183496,00;0.014989;
11183984,00;0.014910;
11184472,00;0.014410;
11184960,00;0.014519;
11185448,00;0.014782;
11185936,00;0.014873;
11186424,00;0.015551;
11186912,00;0.016057;
11187400,00;0.016069;
11187888,00;0.016124;
11188376,00;0.017192;
11188864,00;0.017436;
11189352,00;0.018247;
11189840,00;0.019077;
11190328,00;0.018711;
11190816,00;0.019291;
11191304,00;0.019193;
11191792,00;0.018864;
11192280,00;0.018772;
11192768,00;0.018961;
11193256,00;0.019431;
11193744,00;0.019321;
11194232,00;0.019895;
11194720,00;0.020316;
11195208,00;0.020596;
11195696,00;0.020889;
11196184,00;0.021255;
11196672,00;0.022415;
11197160,00;0.022268;
11197648,00;0.022463;
11198136,00;0.022335;
11198624,00;0.023299;
11199112,00;0.022604;
11199600,00;0.023751;
11200088,00;0.023415;
11200576,00;0.023824;
11201064,00;0.023147;
11201552,00;0.023861;
11202040,00;0.024599;
11202528,00;0.024007;
11203016,00;0.024574;
11203504,00;0.024538;
11203992,00;0.025465;
11204480,00;0.025502;
11204968,00;0.025721;
11205456,00;0.025959;
11205944,00;0.026130;
11206432,00;0.026405;
11206920,00;0.026454;
11207408,00;0.026783;
11207896,00;0.027143;
11208384,00;0.026771;
11208872,00;0.027393;
11209360,00;0.026893;
11209848,00;0.027051;
11210336,00;0.027198;
11210824,00;0.027174;
11211312,00;0.027570;
11211800,00;0.028046;
11212288,00;0.028015;
11212776,00;0.028095;
11213264,00;0.028058;
11213752,00;0.028308;
11214240,00;0.028284;
11214728,00;0.028900;
11215216,00;0.029681;
11215704,00;0.029315;
11216192,00;0.028681;
11216680,00;0.028864;
11217168,00;0.029712;
11217656,00;0.029108;
11218144,00;0.029468;
11218632,00;0.029480;
11219120,00;0.029504;
11219608,00;0.029522;
11220096,00;0.029907;
11220584,00;0.030230;
11221072,00;0.030486;
11221560,00;0.030846;
11222048,00;0.031280;
11222536,00;0.031347;
11223024,00;0.031200;
11223512,00;0.032109;
11224000,00;0.032073;
11224488,00;0.031994;
11224976,00;0.031841;
11225464,00;0.031908;
11225952,00;0.032347;
11226440,00;0.031573;
11226928,00;0.031219;
11227416,00;0.031145;
11227904,00;0.031145;
11228392,00;0.030779;
11228880,00;0.030962;
11229368,00;0.031249;
11229856,00;0.031664;
11230344,00;0.031707;
11230832,00;0.031627;
11231320,00;0.032451;
11231808,00;0.032616;
11232296,00;0.033537;
11232784,00;0.033348;
11233272,00;0.033860;
11233760,00;0.033122;
11234248,00;0.033159;
11234736,00;0.031951;
11235224,00;0.031969;
11235712,00;0.032042;
11236200,00;0.030853;
11236688,00;0.031737;
11237176,00;0.031512;
11237664,00;0.031621;
11238152,00;0.031853;
11238640,00;0.031585;
11239128,00;0.032701;
11239616,00;0.031969;
11240104,00;0.032567;
11240592,00;0.032616;
11241080,00;0.032396;
11241568,00;0.032048;
11242056,00;0.032048;
11242544,00;0.031780;
11243032,00;0.031957;
11243520,00;0.031512;
11244008,00;0.031444;
11244496,00;0.031371;
11244984,00;0.031377;
11245472,00;0.030932;
11245960,00;0.031402;
11246448,00;0.030749;
11246936,00;0.030444;
11247424,00;0.031017;
11247912,00;0.030578;
11248400,00;0.030560;
11248888,00;0.030041;
11249376,00;0.030078;
11249864,00;0.030731;
11250352,00;0.030322;
11250840,00;0.029846;
11251328,00;0.030456;
11251816,00;0.029126;
11252304,00;0.029321;
11252792,00;0.028424;
11253280,00;0.028479;
11253768,00;0.028979;
11254256,00;0.029291;
11254744,00;0.028918;
11255232,00;0.028626;
11255720,00;0.029504;
11256208,00;0.029907;
11256696,00;0.029632;
11257184,00;0.029608;
11257672,00;0.028937;
11258160,00;0.028827;
11258648,00;0.028357;
11259136,00;0.027717;
11259624,00;0.027875;
11260112,00;0.027302;
11260600,00;0.026753;
11261088,00;0.027387;
11261576,00;0.026765;
11262064,00;0.026667;
11262552,00;0.026484;
11263040,00;0.026539;
11263528,00;0.026094;
11264016,00;0.026228;
11264504,00;0.026289;
11264992,00;0.026039;
11265480,00;0.025715;
11265968,00;0.024751;
11266456,00;0.024495;
11266944,00;0.025435;
11267432,00;0.024519;
11267920,00;0.024727;
11268408,00;0.023488;
11268896,00;0.023818;
11269384,00;0.022848;
11269872,00;0.022353;
11270360,00;0.022323;
11270848,00;0.021981;
11271336,00;0.022018;
11271824,00;0.021304;
11272312,00;0.020846;
11272800,00;0.021103;
11273288,00;0.020871;
11273776,00;0.020438;
11274264,00;0.020468;
11274752,00;0.020066;
11275240,00;0.019950;
11275728,00;0.019498;
11276216,00;0.018931;
11276704,00;0.018937;
11277192,00;0.017912;
11277680,00;0.018290;
11278168,00;0.017021;
11278656,00;0.016850;
11279144,00;0.016679;
11279632,00;0.016917;
11280120,00;0.017100;
11280608,00;0.015990;
11281096,00;0.016368;
11281584,00;0.015911;
11282072,00;0.016576;
11282560,00;0.016130;
11283048,00;0.015172;
11283536,00;0.015111;
11284024,00;0.014269;
11284512,00;0.014214;
11285000,00;0.014282;
11285488,00;0.013800;
11285976,00;0.013171;
11286464,00;0.012274;
11286952,00;0.012500;
11287440,00;0.012024;
11287928,00;0.011896;
11288416,00;0.011823;
11288904,00;0.012170;
11289392,00;0.011774;
11289880,00;0.011457;
11290368,00;0.011390;
11290856,00;0.010914;
11291344,00;0.010676;
11291832,00;0.010047;
11292320,00;0.009163;
11292808,00;0.009358;
11293296,00;0.008473;
11293784,00;0.008028;
11294272,00;0.007430;
11294760,00;0.006868;
11295248,00;0.007381;
11295736,00;0.006667;
11296224,00;0.006508;
11296712,00;0.006057;
11297200,00;0.006325;
11297688,00;0.005728;
11298176,00;0.005441;
11298664,00;0.004873;
11299152,00;0.005178;
11299640,00;0.004056;
11300128,00;0.004294;
11300616,00;0.003812;
11301104,00;0.003775;
11301592,00;0.003238;
11302080,00;0.002341;
11302568,00;0.002238;
11303056,00;0.001322;
11303544,00;0.000767;
11304032,00;0.001066;
11304520,00;0.000645;
11305008,00;-0.000203;
11305496,00;-0.000349;
11305984,00;-0.001142;
11306472,00;-0.000917;
11306960,00;-0.001582;
11307448,00;-0.001832;
11307936,00;-0.002338;
11308424,00;-0.002839;
11308912,00;-0.002466;
11309400,00;-0.004004;
11309888,00;-0.003302;
11310376,00;-0.003034;
11310864,00;-0.003693;
11311352,00;-0.003693;
11311840,00;-0.004230;
11312328,00;-0.004614;
11312816,00;-0.005175;
11313304,00;-0.005590;
11313792,00;-0.005426;
11314280,00;-0.006030;
11314768,00;-0.006072;
11315256,00;-0.007293;
11315744,00;-0.007482;
11316232,00;-0.007506;
11316720,00;-0.007610;
11317208,00;-0.007927;
11317696,00;-0.008086;
11318184,00;-0.008592;
11318672,00;-0.009727;
11319160,00;-0.010191;
11319648,00;-0.010435;
11320136,00;-0.009886;
11320624,00;-0.010490;
11321112,00;-0.009696;
11321600,00;-0.010551;
11322088,00;-0.010911;
11322576,00;-0.011301;
11323064,00;-0.011460;
11323552,00;-0.011667;
11324040,00;-0.011429;
11324528,00;-0.012161;
11325016,00;-0.012052;
11325504,00;-0.012582;
11325992,00;-0.013083;
11326480,00;-0.013998;
11326968,00;-0.013797;
11327456,00;-0.014175;
11327944,00;-0.014504;
11328432,00;-0.014407;
11328920,00;-0.015017;
11329408,00;-0.014712;
11329896,00;-0.015066;
11330384,00;-0.014870;
11330872,00;-0.014724;
11331360,00;-0.015023;
11331848,00;-0.015188;
11332336,00;-0.015560;
11332824,00;-0.015352;
11333312,00;-0.016182;
11333800,00;-0.016444;
11334288,00;-0.017110;
11334776,00;-0.016567;
11335264,00;-0.017280;
11335752,00;-0.017890;
11336240,00;-0.017860;
11336728,00;-0.017671;
11337216,00;-0.017598;
11337704,00;-0.018049;
11338192,00;-0.018305;
11338680,00;-0.018653;
11339168,00;-0.018543;
11339656,00;-0.019013;
11340144,00;-0.019416;
11340632,00;-0.019574;
11341120,00;-0.019550;
11341608,00;-0.019898;
11342096,00;-0.019995;
11342584,00;-0.020410;
11343072,00;-0.019941;
11343560,00;-0.020227;
11344048,00;-0.020166;
11344536,00;-0.020514;
11345024,00;-0.020807;
11345512,00;-0.020911;
11346000,00;-0.021380;
11346488,00;-0.021142;
11346976,00;-0.022149;
11347464,00;-0.021765;
11347952,00;-0.021295;
11348440,00;-0.021588;
11348928,00;-0.021539;
11349416,00;-0.021319;
11349904,00;-0.021203;
11350392,00;-0.021582;
11350880,00;-0.021759;
11351368,00;-0.022344;
11351856,00;-0.022497;
11352344,00;-0.023308;
11352832,00;-0.023052;
11353320,00;-0.022570;
11353808,00;-0.022753;
11354296,00;-0.022723;
11354784,00;-0.022460;
11355272,00;-0.021984;
11355760,00;-0.021393;
11356248,00;-0.021234;
11356736,00;-0.021624;
11357224,00;-0.020941;
11357712,00;-0.021948;
11358200,00;-0.021954;
11358688,00;-0.022119;
11359176,00;-0.021685;
11359664,00;-0.022058;
11360152,00;-0.021960;
11360640,00;-0.021667;
11361128,00;-0.022344;
11361616,00;-0.022424;
11362104,00;-0.021710;
11362592,00;-0.021893;
11363080,00;-0.021338;
11363568,00;-0.021649;
11364056,00;-0.020929;
11364544,00;-0.021112;
11365032,00;-0.021112;
11365520,00;-0.021252;
11366008,00;-0.020697;
11366496,00;-0.020892;
11366984,00;-0.021069;
11367472,00;-0.020453;
11367960,00;-0.021557;
11368448,00;-0.021539;
11368936,00;-0.021582;
11369424,00;-0.021484;
11369912,00;-0.021527;
11370400,00;-0.021521;
11370888,00;-0.021905;
11371376,00;-0.021740;
11371864,00;-0.021405;
11372352,00;-0.020892;
11372840,00;-0.020935;
11373328,00;-0.020569;
11373816,00;-0.020203;
11374304,00;-0.020807;
11374792,00;-0.020685;
11375280,00;-0.020740;
11375768,00;-0.020752;
11376256,00;-0.020923;
11376744,00;-0.020667;
11377232,00;-0.020679;
11377720,00;-0.020520;
11378208,00;-0.020569;
11378696,00;-0.020026;
11379184,00;-0.019343;
11379672,00;-0.019831;
11380160,00;-0.018806;
11380648,00;-0.018519;
11381136,00;-0.019257;
11381624,00;-0.019007;
11382112,00;-0.019306;
11382600,00;-0.018763;
11383088,00;-0.018653;
11383576,00;-0.018293;
11384064,00;-0.018488;
11384552,00;-0.018220;
11385040,00;-0.018372;
11385528,00;-0.018171;
11386016,00;-0.018208;
11386504,00;-0.017744;
11386992,00;-0.017579;
11387480,00;-0.017079;
11387968,00;-0.016255;
11388456,00;-0.015480;
11388944,00;-0.015572;
11389432,00;-0.015066;
11389920,00;-0.015127;
11390408,00;-0.014931;
11390896,00;-0.014340;
11391384,00;-0.014809;
11391872,00;-0.014870;
11392360,00;-0.014401;
11392848,00;-0.013790;
11393336,00;-0.014523;
11393824,00;-0.014480;
11394312,00;-0.014242;
11394800,00;-0.013241;
11395288,00;-0.013443;
11395776,00;-0.012955;
11396264,00;-0.012955;
11396752,00;-0.012576;
11397240,00;-0.012094;
11397728,00;-0.011722;
11398216,00;-0.011740;
11398704,00;-0.011612;
11399192,00;-0.011027;
11399680,00;-0.010313;
11400168,00;-0.010014;
11400656,00;-0.010380;
11401144,00;-0.009715;
11401632,00;-0.009953;
11402120,00;-0.009898;
11402608,00;-0.010026;
11403096,00;-0.010276;
11403584,00;-0.009709;
11404072,00;-0.009178;
11404560,00;-0.009208;
11405048,00;-0.008751;
11405536,00;-0.008183;
11406024,00;-0.007598;
11406512,00;-0.007439;
11407000,00;-0.007286;
11407488,00;-0.006933;
11407976,00;-0.007268;
11408464,00;-0.006756;
11408952,00;-0.006603;
11409440,00;-0.006707;
11409928,00;-0.007201;
11410416,00;-0.006902;
11410904,00;-0.006133;
11411392,00;-0.005163;
11411880,00;-0.005365;
11412368,00;-0.005096;
11412856,00;-0.004535;
11413344,00;-0.003675;
11413832,00;-0.002985;
11414320,00;-0.002894;
11414808,00;-0.002198;
11415296,00;-0.002326;
11415784,00;-0.001643;
11416272,00;-0.001191;
11416760,00;-0.001594;
11417248,00;-0.001179;
11417736,00;-0.002332;
11418224,00;-0.001136;
11418712,00;-0.000673;
11419200,00;-0.000642;
11419688,00;-0.000465;
11420176,00;-0.000203;
11420664,00;-32,06;
11421152,00;0.001011;
11421640,00;0.001499;
11422128,00;0.002305;
11422616,00;0.002164;
11423104,00;0.002585;
11423592,00;0.002695;
11424080,00;0.002860;
11424568,00;0.003946;
11425056,00;0.003586;
11425544,00;0.004404;
11426032,00;0.004050;
11426520,00;0.004648;
11427008,00;0.004452;
11427496,00;0.004587;
11427984,00;0.005142;
11428472,00;0.004940;
11428960,00;0.005746;
11429448,00;0.005837;
11429936,00;0.005758;
11430424,00;0.006594;
11430912,00;0.007277;
11431400,00;0.007442;
11431888,00;0.008272;
11432376,00;0.008479;
11432864,00;0.009108;
11433352,00;0.009693;
11433840,00;0.009840;
11434328,00;0.009760;
11434816,00;0.009925;
11435304,00;0.011078;
11435792,00;0.010505;
11436280,00;0.010236;
11436768,00;0.010670;
11437256,00;0.010560;
11437744,00;0.010499;
11438232,00;0.010847;
11438720,00;0.011701;
11439208,00;0.012317;
11439696,00;0.012646;
11440184,00;0.013110;
11440672,00;0.013025;
11441160,00;0.013970;
11441648,00;0.013726;
11442136,00;0.014068;
11442624,00;0.014239;
11443112,00;0.013555;
11443600,00;0.014050;
11444088,00;0.014062;
11444576,00;0.014471;
11445064,00;0.014483;
11445552,00;0.015337;
11446040,00;0.015770;
11446528,00;0.016100;
11447016,00;0.017595;
11447504,00;0.016527;
11447992,00;0.016960;
11448480,00;0.017662;
11448968,00;0.017753;
11449456,00;0.017759;
11449944,00;0.018168;
11450432,00;0.018748;
11450920,00;0.018912;
11451408,00;0.018851;
11451896,00;0.018998;
11452384,00;0.019016;
11452872,00;0.019535;
11453360,00;0.020474;
11453848,00;0.019962;
11454336,00;0.020865;
11454824,00;0.021304;
11455312,00;0.021261;
11455800,00;0.021420;
11456288,00;0.022598;
11456776,00;0.022805;
11457264,00;0.023195;
11457752,00;0.023256;
11458240,00;0.022829;
11458728,00;0.023250;
11459216,00;0.023336;
11459704,00;0.023854;
11460192,00;0.023684;
11460680,00;0.023525;
11461168,00;0.023848;
11461656,00;0.024239;
11462144,00;0.023970;
11462632,00;0.024007;
11463120,00;0.024025;
11463608,00;0.024837;
11464096,00;0.025105;
11464584,00;0.025435;
11465072,00;0.025782;
11465560,00;0.025673;
11466048,00;0.026002;
11466536,00;0.027308;
11467024,00;0.027167;
11467512,00;0.027357;
11468000,00;0.027985;
11468488,00;0.027192;
11468976,00;0.027656;
11469464,00;0.026368;
11469952,00;0.026264;
11470440,00;0.026997;
11470928,00;0.027039;
11471416,00;0.027027;
11471904,00;0.027686;
11472392,00;0.027973;
11472880,00;0.028504;
11473368,00;0.028644;
11473856,00;0.029022;
11474344,00;0.029126;
11474832,00;0.029144;
11475320,00;0.029889;
11475808,00;0.029010;
11476296,00;0.029114;
11476784,00;0.029224;
11477272,00;0.029693;
11477760,00;0.029132;
11478248,00;0.030017;
11478736,00;0.029529;
11479224,00;0.030346;
11479712,00;0.030017;
11480200,00;0.030139;
11480688,00;0.030230;
11481176,00;0.030651;
11481664,00;0.030236;
11482152,00;0.030322;
11482640,00;0.030444;
11483128,00;0.031036;
11483616,00;0.030676;
11484104,00;0.030432;
11484592,00;0.031530;
11485080,00;0.030413;
11485568,00;0.030755;
11486056,00;0.031084;
11486544,00;0.030133;
11487032,00;0.030987;
11487520,00;0.030560;
11488008,00;0.030907;
11488496,00;0.030944;
11488984,00;0.031731;
11489472,00;0.031359;
11489960,00;0.031286;
11490448,00;0.032244;
11490936,00;0.032213;
11491424,00;0.032183;
11491912,00;0.032463;
11492400,00;0.032433;
11492888,00;0.032482;
11493376,00;0.033049;
11493864,00;0.032555;
11494352,00;0.031951;
11494840,00;0.031481;
11495328,00;0.032097;
11495816,00;0.031023;
11496304,00;0.031719;
11496792,00;0.031530;
11497280,00;0.031780;
11497768,00;0.031719;
11498256,00;0.031798;
11498744,00;0.032213;
11499232,00;0.032787;
11499720,00;0.032768;
11500208,00;0.032488;
11500696,00;0.032555;
11501184,00;0.031426;
11501672,00;0.031603;
11502160,00;0.030493;
11502648,00;0.030755;
11503136,00;0.030609;
11503624,00;0.030651;
11504112,00;0.030297;
11504600,00;0.029584;
11505088,00;0.030066;
11505576,00;0.030200;
11506064,00;0.030285;
11506552,00;0.030316;
11507040,00;0.030425;
11507528,00;0.029553;
11508016,00;0.029443;
11508504,00;0.029144;
11508992,00;0.028790;
11509480,00;0.028400;
11509968,00;0.028986;
11510456,00;0.028681;
11510944,00;0.028497;
11511432,00;0.027619;
11511920,00;0.027491;
11512408,00;0.027869;
11512896,00;0.027918;
11513384,00;0.028357;
11513872,00;0.028076;
11514360,00;0.027930;
11514848,00;0.027424;
11515336,00;0.027271;
11515824,00;0.027692;
11516312,00;0.027155;
11516800,00;0.027375;
11517288,00;0.027058;
11517776,00;0.026063;
11518264,00;0.026759;
11518752,00;0.025904;
11519240,00;0.026295;
11519728,00;0.025996;
11520216,00;0.026295;
11520704,00;0.026020;
11521192,00;0.025544;
11521680,00;0.025734;
11522168,00;0.025032;
11522656,00;0.025008;
11523144,00;0.024940;
11523632,00;0.024776;
11524120,00;0.024239;
11524608,00;0.023653;
11525096,00;0.023379;
11525584,00;0.023165;
11526072,00;0.022964;
11526560,00;0.022781;
11527048,00;0.023171;
11527536,00;0.022048;
11528024,00;0.022042;
11528512,00;0.021219;
11529000,00;0.021243;
11529488,00;0.020895;
11529976,00;0.020560;
11530464,00;0.021164;
11530952,00;0.019876;
11531440,00;0.019596;
11531928,00;0.019553;
11532416,00;0.019498;
11532904,00;0.019364;
11533392,00;0.019028;
11533880,00;0.018321;
11534368,00;0.018998;
11534856,00;0.017948;
11535344,00;0.017155;
11535832,00;0.016508;
11536320,00;0.016338;
11536808,00;0.015813;
11537296,00;0.015630;
11537784,00;0.015099;
11538272,00;0.015331;
11538760,00;0.015001;
11539248,00;0.015008;
11539736,00;0.015093;
11540224,00;0.014806;
11540712,00;0.014940;
11541200,00;0.014898;
11541688,00;0.013928;
11542176,00;0.013330;
11542664,00;0.012323;
11543152,00;0.011872;
11543640,00;0.012152;
11544128,00;0.011518;
11544616,00;0.011627;
11545104,00;0.011115;
11545592,00;0.010297;
11546080,00;0.011274;
11546568,00;0.010267;
11547056,00;0.010200;
11547544,00;0.010371;
11548032,00;0.010474;
11548520,00;0.010011;
11549008,00;0.009333;
11549496,00;0.009394;
11549984,00;0.008229;
11550472,00;0.007369;
11550960,00;0.008064;
11551448,00;0.006881;
11551936,00;0.006844;
11552424,00;0.006362;
11552912,00;0.006295;
11553400,00;0.006185;
11553888,00;0.005874;
11554376,00;0.006069;
11554864,00;0.005892;
11555352,00;0.005630;
11555840,00;0.005514;
11556328,00;0.005014;
11556816,00;0.004477;
11557304,00;0.004196;
11557792,00;0.003202;
11558280,00;0.003598;
11558768,00;0.003232;
11559256,00;0.002689;
11559744,00;0.002085;
11560232,00;0.001560;
11560720,00;0.001353;
11561208,00;0.000877;
11561696,00;0.001200;
11562184,00;47,25;
11562672,00;0.000401;
11563160,00;-38,16;
11563648,00;-0.001362;
11564136,00;-0.001624;
11564624,00;-0.001405;
11565112,00;-0.002045;
11565600,00;-0.002076;
11566088,00;-0.003003;
11566576,00;-0.001765;
11567064,00;-0.002430;
11567552,00;-0.002570;
11568040,00;-0.003241;
11568528,00;-0.003705;
11569016,00;-0.004205;
11569504,00;-0.005096;
11569992,00;-0.004791;
11570480,00;-0.005590;
11570968,00;-0.006091;
11571456,00;-0.006200;
11571944,00;-0.006670;
11572432,00;-0.006341;
11572920,00;-0.006426;
11573408,00;-0.007146;
11573896,00;-0.006072;
11574384,00;-0.006603;
11574872,00;-0.007128;
11575360,00;-0.008116;
11575848,00;-0.008415;
11576336,00;-0.010014;
11576824,00;-0.009806;
